index,game,speaker,referent,referent_id,min_cluster_size,cluster_label
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,2,6
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,2,3
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,2,3
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,2,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,2,1
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,2,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,2,1
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,2,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,2,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,2,6
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,2,0
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,2,5
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,2,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,2,6
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,2,4
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,2,3
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,2,0
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,2,0
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,2,2
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,2,3
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,2,4
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,2,1
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,2,4
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,2,0
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,2,1
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,2,0
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,2,0
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,2,4
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,2,5
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,2,4
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,2,5
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,2,2
103,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009069,18,3,2
140,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da4836,2,3,-1
158,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#b45aa4,35,3,-1
170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#337dce,29,3,-1
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,3,3
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,3,-1
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,3,-1
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,3,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,3,0
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,3,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,3,0
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,3,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,3,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,3,3
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,3,1
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,3,3
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,3,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,3,-1
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,3,2
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,3,-1
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,3,-1
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,3,1
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,3,-1
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,3,-1
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,3,2
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,3,0
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,3,2
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,3,1
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,3,0
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,3,-1
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,3,1
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,3,2
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,3,3
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,3,2
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,3,3
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,3,0
103,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009069,18,4,0
140,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da4836,2,4,-1
158,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#b45aa4,35,4,-1
170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#337dce,29,4,-1
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,4,0
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,4,-1
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,4,0
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,4,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,4,0
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,4,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,4,0
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,4,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,4,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,4,0
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,4,0
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,4,0
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,4,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,4,0
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,4,0
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,4,-1
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,4,0
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,4,0
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,4,-1
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,4,0
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,4,0
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,4,0
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,4,0
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,4,0
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,4,0
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,4,-1
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,4,0
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,4,0
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,4,0
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,4,0
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,4,0
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,4,0
103,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009069,18,5,0
140,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da4836,2,5,-1
158,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#b45aa4,35,5,-1
170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#337dce,29,5,-1
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,5,-1
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,5,-1
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,5,-1
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,5,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,5,-1
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,5,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,5,-1
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,5,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,5,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,5,-1
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,5,-1
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,5,-1
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,5,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,5,-1
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,5,0
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,5,-1
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,5,-1
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,5,-1
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,5,-1
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,5,-1
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,5,0
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,5,-1
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,5,0
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,5,-1
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,5,-1
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,5,-1
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,5,-1
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,5,0
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,5,-1
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,5,0
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,5,-1
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,5,-1
103,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009069,18,6,0
140,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da4836,2,6,-1
158,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#b45aa4,35,6,0
170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#337dce,29,6,-1
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,6,-1
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,6,-1
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,6,-1
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,6,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,6,0
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,6,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,6,0
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,6,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,6,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,6,-1
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,6,-1
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,6,0
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,6,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,6,0
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,6,0
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,6,-1
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,6,0
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,6,0
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,6,-1
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,6,-1
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,6,0
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,6,0
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,6,0
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,6,-1
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,6,0
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,6,-1
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,6,0
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,6,0
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,6,0
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,6,0
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,6,0
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,6,0
103,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009069,18,7,0
140,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da4836,2,7,-1
158,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#b45aa4,35,7,-1
170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#337dce,29,7,-1
415,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009072,19,7,-1
424,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8c6db5,32,7,-1
450,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,7,-1
474,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,7,-1
479,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,7,-1
494,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,7,-1
509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,7,-1
540,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,7,-1
652,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,7,-1
681,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,7,-1
745,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ae6c00,6,7,-1
791,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c86,21,7,0
906,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d4467b,38,7,-1
942,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0087a8,25,7,-1
958,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bb6400,5,7,0
1023,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,7,-1
1043,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,7,-1
1170,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,7,0
1237,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,7,-1
1247,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#7e71ba,31,7,-1
1308,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#8a7c00,10,7,-1
1371,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#ca5a00,4,7,-1
1427,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#4a8a0b,14,7,0
1496,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009018,15,7,-1
1503,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#dc4800,3,7,-1
1509,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0785ac,26,7,-1
1599,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,7,-1
1758,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#009246,16,7,-1
1793,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00907c,20,7,0
1803,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#768201,12,7,-1
1951,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008c8e,22,7,0
1967,8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0089a0,24,7,-1
40,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#da4836,2,2,0
82,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#00905f,17,2,3
88,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#0785ac,26,2,1
200,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#698518,13,2,3
214,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#dc4800,3,2,0
374,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#ca5a00,4,2,0
410,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#a265a6,34,2,1
590,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#768201,12,2,3
628,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#8c6db5,32,2,1
674,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#009072,19,2,-1
904,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#009246,16,2,3
914,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#d7456b,39,2,2
1033,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#9a760e,8,2,0
1188,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#d9445d,0,2,2
1210,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#009018,15,2,-1
1259,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#da464a,1,2,2
1262,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#a67100,7,2,0
1263,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#9769ae,33,2,1
1281,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#008b98,23,2,-1
1309,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#008c8e,22,2,4
1378,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#927900,9,2,0
1400,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#4a8a0b,14,2,3
1511,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#337dce,29,2,4
1536,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#bd5697,36,2,2
1613,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#00907c,20,2,-1
1662,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#7e71ba,31,2,1
1668,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#bb6400,5,2,0
1684,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#817f00,11,2,3
1694,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#c55286,37,2,2
1730,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#0084bc,27,2,4
1748,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#b45aa4,35,2,1
1756,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#d4467b,38,2,2
1765,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#0081cd,28,2,1
1788,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#8a7c00,10,2,3
1798,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#6976be,30,2,1
1832,4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#008c86,21,2,4
